Original_URL,Match_URL
http://www.walmart.com/ip/25963268,http://www.amazon.com/Cambridge-Silversmiths-Crossroad-45-Piece-Flatware/dp/B00CYGBE7G
http://www.walmart.com/ip/15240687,http://www.amazon.com/Munchies-Snack-Mix-Cheese-Ounce/dp/B004K0WKPY
http://www.walmart.com/ip/16536939,http://www.amazon.com/Truglo-Compact-Scope-8-Inch-Rings/dp/B001EYDOTU
http://www.walmart.com/ip/12555259
http://www.walmart.com/ip/23779445,http://www.amazon.com/World-Almanac-Book-Facts-2014/dp/1600571824
http://www.walmart.com/ip/19207877,http://www.amazon.com/GigaTent-Dream-Catcher-Tent-Twin/dp/B001N1EMUY
http://www.walmart.com/ip/17324906
http://www.walmart.com/ip/26893665
http://www.walmart.com/ip/16609504,http://www.amazon.com/Learning-Resources-Alphabet-Soup-Sorters/dp/B0035EQDUY
http://www.walmart.com/ip/11011754,http://www.amazon.com/Mission-Rust-Microfiber-Sofa-9912-3RU-FS-HOM/dp/B008B5Y7IC
http://www.walmart.com/ip/22621329,http://www.amazon.com/Ghirardelli-Squares-Valentines-Caramel-Chocolate/dp/B00I36BOJY
http://www.walmart.com/ip/29764687,http://www.amazon.com/Wagan-EL2603-Elite-1000W-Inverter/dp/B00BUAJM7G
http://www.walmart.com/ip/14915240,http://www.amazon.com/Southworth-Certificate-Holder-Inches-PF8/dp/B001B08UHS
http://www.walmart.com/ip/16457928,http://www.amazon.com/UFO-UK-15-Electric-Mid-Wave-Infrared/dp/B0043CT322
http://www.walmart.com/ip/23000385,http://www.amazon.com/Punisher-Teddy-Complete-Skateboard-31-Inch/dp/B001P2273U
http://www.walmart.com/ip/13028338,http://www.amazon.com/Graduation-Photo-Frame-Tassel-Keeper/dp/B00IEPSLYU
http://www.walmart.com/ip/26945125,http://www.amazon.com/Home-Styles-Collection-Pedestal-Dining/dp/B0095FYZD4
http://www.walmart.com/ip/10319474,http://www.amazon.com/CoverGirl-Smoothers-Tinted-Coverage-Medium/dp/B00BIL7S2S
http://www.walmart.com/ip/14053209,http://www.amazon.com/Kelloggs-Special-Cereal-Berries-Ounce/dp/B00AASO4HW
http://www.walmart.com/ip/10317596,http://www.amazon.com/Burts-Peach-Willowbark-Scrub-Ounces/dp/B00EZHTQ3G
http://www.walmart.com/ip/17433850,http://www.amazon.com/Home-Styles-9200-1014-Create--Cabinet/dp/B000Q7CMOE
http://www.walmart.com/ip/15054343,http://www.amazon.com/Hyundai-HHD3500-3500-Watt-Portable-Generator/dp/B004647M2A
http://www.walmart.com/ip/22800182,http://www.amazon.com/VogDuo-CA38D05-VogDUO-DVI-Cable/dp/B00BV84QK0
http://www.walmart.com/ip/5750847,http://www.amazon.com/LD-CLI-8Y-Yellow-Compatible-Cartridge/dp/B000Y3NXT8
http://www.walmart.com/ip/33356861,http://www.amazon.com/Cosco-Scenera-Convertible-Seat-Quigley/dp/B0084VBPHO
http://www.walmart.com/ip/22985117
http://www.walmart.com/ip/33006845,http://www.amazon.com/Pioneer-Electronics-Internal-Blu-Ray-BDR-209DBK/dp/B00H2GTXKS
http://www.walmart.com/ip/27171777
http://www.walmart.com/ip/10727980,http://www.amazon.com/Timex-Gold-Tone-Expansion-Stainless-Bracelet/dp/B00G6C8KSU
http://www.walmart.com/ip/17109131,http://www.amazon.com/Aroma-ARC-747-1NGR-14-Cup-Cooked-Steamer/dp/B0055FSNG8
http://www.walmart.com/ip/14304593,http://www.amazon.com/Rosario-Vampire-Complete-First-Season/dp/B00B1RB7TO
http://www.walmart.com/ip/20750534
http://www.walmart.com/ip/27101340,http://www.amazon.com/Lark-Pro-Monitor-Silent-Personal/dp/B007TMZN1I
http://www.walmart.com/ip/3548650,http://www.amazon.com/The-Best-New-Scooby-Doo-Movies/dp/B0007939Q6
http://www.walmart.com/ip/25427983,http://www.amazon.com/Girls-Character-Cotton-Pajamas-Months/dp/B00E00ODNQ
http://www.walmart.com/ip/19597738
http://www.walmart.com/ip/19519160,http://www.amazon.com/Jillian-Michaels-Extreme-Shed-Shred/dp/B008PY5H10
http://www.walmart.com/ip/30162082,http://www.amazon.com/Embassy-Point-Highboy-Tv-Stand/dp/B00FJ5M0GI
http://www.walmart.com/ip/24806078,http://www.amazon.com/Whetstone-2-Piece-Kitchen-Paring-Santoku/dp/B0091PWQ0M
http://www.walmart.com/ip/24246663,http://www.amazon.com/School-Transparency-Printers-Sheets-SS701/dp/B00AEJ5NMM
http://www.walmart.com/ip/12443349,http://www.amazon.com/SWIFFER-DUSTERS-REFILL-UNSCNTD-10/dp/B00EQBFB3K
http://www.walmart.com/ip/22309190
http://www.walmart.com/ip/20557862,http://www.amazon.com/Schick-Hydro-Blades-Cartridge-Refills/dp/B006K6DT8S
http://www.walmart.com/ip/16637056
http://www.walmart.com/ip/17769142,http://www.amazon.com/Sauce-Chkn-Wing-Mild-Pack/dp/B00HNPU20S
http://www.walmart.com/ip/23497315
http://www.walmart.com/ip/14147466,http://www.amazon.com/Livescribe-ANA00017-Single-Subject-Notebook/dp/B00HFX8NRW
http://www.walmart.com/ip/24553360,http://www.amazon.com/Gillette-Fusion-Disposable-Razors-Count/dp/B00AGEW0AI
http://www.walmart.com/ip/23597292,http://www.amazon.com/Tonka-Cuddle-Pillow-Dump-Truck/dp/B00E6HWPEM
