Original_URL,Match_URL,Confidence
http://www.walmart.com/ip/4570528,http://www.target.com/p/hp-02-printer-ink-cartridge-yellow-c8773wn-140/-/A-14215172,100.00
http://www.walmart.com/ip/21609634,,
http://www.walmart.com/ip/22258164,http://www.target.com/p/griffin-technology-pink-protector-ipod-touch-case/-/A-13989418,59.16
http://www.walmart.com/ip/20927106,,
http://www.walmart.com/ip/14122780,http://www.target.com/p/garnier-nutrisse-nourishing-color-creme-permanent-haircolor/-/A-15023414,64.25
http://www.walmart.com/ip/16775720,,
http://www.walmart.com/ip/24198204,,
http://www.walmart.com/ip/29463131,,
http://www.walmart.com/ip/17129091,http://www.target.com/p/xbox-one-wireless-controller-xbox-one/-/A-14630944,50.07
http://www.walmart.com/ip/33321530,http://www.target.com/p/despicable-me-boys-graphic-tee/-/A-15012683,51.40
http://www.walmart.com/ip/21080966,,
http://www.walmart.com/ip/10295669,http://www.target.com/p/kraft-real-mayonnaise-30-oz/-/A-12946394,57.83
http://www.walmart.com/ip/16606584,,
http://www.walmart.com/ip/20976066,,
http://www.walmart.com/ip/27678607,,
http://www.walmart.com/ip/23988846,http://www.target.com/p/power-rangers-megaforce-deluxe-dragon-sword-and-phoenix-shot-battle-set/-/A-14727246,56.25
http://www.walmart.com/ip/12518862,,
http://www.walmart.com/ip/19414430,,
http://www.walmart.com/ip/20886516,http://www.target.com/p/tylenol-sinus-congestion-pain-severe/-/A-14013768,57.14
http://www.walmart.com/ip/17181335,,
http://www.walmart.com/ip/28131962,,
http://www.walmart.com/ip/19199867,http://www.target.com/p/nivea-for-men-sensitive-shave-gel-7-oz/-/A-11002032,53.25
http://www.walmart.com/ip/30252627,http://www.target.com/p/griffin-cabana-case-for-ipad-mini-pink-gb36336/-/A-14507166,57.14
http://www.walmart.com/ip/10324556,,
http://www.walmart.com/ip/23091358,,
http://www.walmart.com/ip/22151888,http://www.target.com/p/safety-1st-chart-65-convertible-car-seat-brown/-/A-13999628,52.40
http://www.walmart.com/ip/14540345,http://www.target.com/p/revlon-perfect-heat-1-color-fade-flat-iron/-/A-14753319,50.07
http://www.walmart.com/ip/21579058,http://www.target.com/p/men-s-armitron-stainless-steel-dress-watch-two-tone/-/A-15249402,61.37
http://www.walmart.com/ip/31219384,,
http://www.walmart.com/ip/33061423,,
http://www.walmart.com/ip/22340004,,
http://www.walmart.com/ip/23988537,,
http://www.walmart.com/ip/21607690,,
http://www.walmart.com/ip/24099964,http://www.target.com/p/vtech-soothing-songs-bear/-/A-14337721,91.85
http://www.walmart.com/ip/33665177,,
http://www.walmart.com/ip/26120304,,
http://www.walmart.com/ip/23597423,,
http://www.walmart.com/ip/22402076,,
http://www.walmart.com/ip/14964236,,
http://www.walmart.com/ip/33214462,,
http://www.walmart.com/ip/21171960,,
http://www.walmart.com/ip/17695832,,
http://www.walmart.com/ip/10402710,,
http://www.walmart.com/ip/22953077,,
http://www.walmart.com/ip/24607497,,
http://www.walmart.com/ip/21578150,,
http://www.walmart.com/ip/17056908,,
http://www.walmart.com/ip/30233303,,
http://www.walmart.com/ip/8246517,,
http://www.walmart.com/ip/28832506,,
http://www.walmart.com/ip/8397481,http://www.target.com/p/tinker-bell-widescreen/-/A-11297060,73.36
http://www.walmart.com/ip/19889310,,
http://www.walmart.com/ip/21553426,,
http://www.walmart.com/ip/19473681,,
http://www.walmart.com/ip/16503439,http://www.target.com/p/garmin-echo-150-4-grayscale-dual-beam-fresh-saltwater-fishfinder-gray/-/A-13716536,58.13
http://www.walmart.com/ip/23984438,http://www.target.com/p/smartykat-refillable-catnip-toy-07-oz/-/A-11055790,54.03
http://www.walmart.com/ip/20690891,http://www.target.com/p/ceramic-table-lamp-ivory/-/A-10199058,61.24
http://www.walmart.com/ip/22634483,,
http://www.walmart.com/ip/23848227,,
http://www.walmart.com/ip/22795397,http://www.target.com/p/creative-bioscience-hcg-cleanse-60-capsules/-/A-14279008,55.36
http://www.walmart.com/ip/2017566,,
http://www.walmart.com/ip/13908149,http://www.target.com/p/velveeta-cheese-32-oz/-/A-12955156,60.78
http://www.walmart.com/ip/24179180,http://www.target.com/p/comprehensive-review-for-nclex-rn-mixed-media-product/-/A-13456317,98.41
http://www.walmart.com/ip/16608876,http://www.target.com/p/medline-protection-plus/-/A-10951522,50.07
http://www.walmart.com/ip/21106283,,
http://www.walmart.com/ip/22389308,,
http://www.walmart.com/ip/23847909,,
http://www.walmart.com/ip/21849175,http://www.target.com/p/kellogg-s-special-k-chocolate-mocha-protein-shake-10-oz-4-pk/-/A-14766744,58.35
http://www.walmart.com/ip/14651650,http://www.target.com/p/kraft-real-mayonnaise-30-oz/-/A-12946394,64.25
http://www.walmart.com/ip/22867007,,
http://www.walmart.com/ip/19426888,,
http://www.walmart.com/ip/21615063,http://www.target.com/p/kellogg-s-frosted-mini-wheats-raspberry-with-a-touch-of-fruit-in-the-middle-cereal-15-oz/-/A-14015910,68.37
http://www.walmart.com/ip/16929070,http://www.target.com/p/maybelline-instant-age-rewind-eraser-dark-circles-treatment-concealer-neutralizer-0-2-fl/-/A-13521053,65.00
http://www.walmart.com/ip/16636822,http://www.target.com/p/stork-craft-carrara-2-drawer-change-table-oak/-/A-13601169,62.85
http://www.walmart.com/ip/13269713,,
http://www.walmart.com/ip/23263138,,
http://www.walmart.com/ip/29474140,,
http://www.walmart.com/ip/34144707,http://www.target.com/p/l-oreal-paris-advanced-haircare-volume-filler-thickening-shampoo-12-6-oz/-/A-14897803,80.14
http://www.walmart.com/ip/23263142,,
http://www.walmart.com/ip/24547522,,
http://www.walmart.com/ip/17172325,,
http://www.walmart.com/ip/10849303,http://www.target.com/p/schick-slim-twin-sensitive-razor-12-cartridges/-/A-13399700,67.66
http://www.walmart.com/ip/10320852,http://www.target.com/p/lifestyles-excite-female-stimulating-gel-0-5-oz/-/A-14085468,59.16
http://www.walmart.com/ip/34008545,,
http://www.walmart.com/ip/34201711,http://www.target.com/p/bettycrocker-reese-s-puffs-mffn/-/A-14836424,54.03
http://www.walmart.com/ip/14205665,http://www.target.com/p/dr-scholl-s-massaging-gel-insoles-outrageous-comfort-women-size-6-10/-/A-13045650,99.56
http://www.walmart.com/ip/24360282,http://www.target.com/p/doritos-spicy-nacho-tortilla-chips-12-oz/-/A-12992581,62.85
http://www.walmart.com/ip/15751631,,
http://www.walmart.com/ip/10450831,,
http://www.walmart.com/ip/17197813,,
http://www.walmart.com/ip/14146153,,
http://www.walmart.com/ip/33963482,,
http://www.walmart.com/ip/10794203,http://www.target.com/p/steel-tri-beam-hammock-stand-bronze/-/A-595013,54.03
http://www.walmart.com/ip/1115334,http://www.target.com/p/opti-free-pure-moist-contact-lens-solution-4-oz/-/A-14523514,53.86
http://www.walmart.com/ip/25059591,,
http://www.walmart.com/ip/23608635,http://www.target.com/p/hanes-men-s-4-pack-boxer-briefs-black-gray/-/A-13408432,61.37
http://www.walmart.com/ip/11604330,,
http://www.walmart.com/ip/14012775,,
http://www.walmart.com/ip/1150142,http://www.target.com/p/little-nicky-widescreen-platinum-series/-/A-11328148,58.13
http://www.walmart.com/ip/17270315,,
http://www.walmart.com/ip/26926869,,
http://www.walmart.com/ip/15644897,,
http://www.walmart.com/ip/21188833,,
http://www.walmart.com/ip/15754601,http://www.target.com/p/betty-crocker-gluten-free-yellow-cake-mix-15-oz/-/A-13016027,68.12
http://www.walmart.com/ip/24928076,,
http://www.walmart.com/ip/24538568,http://www.target.com/p/jolly-rancher-bites-watermelon-green-apple-soft-chewy-candy-10-oz/-/A-14708540,57.64
http://www.walmart.com/ip/10850064,,
http://www.walmart.com/ip/20713295,http://www.target.com/p/flexible-collection-black-oak/-/A-14100598,55.36
http://www.walmart.com/ip/30655941,,
http://www.walmart.com/ip/23803898,http://www.target.com/p/gerber-baby-food-cereal-8-oz-rice/-/A-14528979,59.16
http://www.walmart.com/ip/15686242,,
http://www.walmart.com/ip/10535476,,
http://www.walmart.com/ip/17242898,,
http://www.walmart.com/ip/27128842,,
