ProductURL,Cat
http://www.boots.com/en/Ojon-damage-reverse-Thickening-Restorative-Scalp-Treatment_1320236/,"Premium Haircare"
http://www.boots.com/en/Ojon-Rare-Blend-Tamer-Wand_1417771/,"Premium Haircare"
http://www.boots.com/en/Ojon-damage-reverse-Thickening-Conditioner_1320240/,"Premium Haircare"
http://www.boots.com/en/Ojon-Full-Detox-Rub-Out-Spray-83ml_1276033/,"Premium Haircare"
http://www.boots.com/en/Ojon-Damage-Reverse-Restorative-Hair-Treatment-100ml_1276019/,"Premium Haircare"
http://www.boots.com/en/Ojon-Color-Sustain-Color-Revealing-Conditioner-60ml_1275091/,"Premium Haircare"
http://www.boots.com/en/Ojon-Dry-Recovery-Revitalizing-Moisture-Mist-175ml_1276015/,"Premium Haircare"
http://www.boots.com/en/Ojon-Full-Detox-Rub-Out-Spray-185ml_1276031/,"Premium Haircare"
http://www.boots.com/en/Ojon-damage-reverse-Thickening-Shampoo_1320238/,"Premium Haircare"
http://www.boots.com/en/Ojon-Dry-Recovery-Hydrating-Shampoo-60ml_1275594/,"Premium Haircare"
http://www.boots.com/en/Regaine-For-Men-Extra-Strength-12-Months-Supply_33017/,"Hair loss"
http://www.boots.com/en/Yogi-Hair-Styling-Wand-Snake-Print_1234813/,"Premium Haircare"
http://www.boots.com/en/Yogi-Hair-Styling-Wand-Snake-Print_1234813/,"Professional Haircare"
http://www.boots.com/en/Regaine-For-Women-Regular-Strength-60ml_18746/,"Hair loss"
http://www.boots.com/en/Regaine-for-Men-Extra-Strength-Scalp-Foam-5-w-w-Cutaneous-Foam-12-months-supply_1154712/,"Hair loss"
http://www.boots.com/en/Regaine-for-Men-Extra-Strength-60ml-1-months-suppply_1401976/,"Hair loss"
http://www.boots.com/en/Regaine-For-Men-Extra-Strength-6-Months-Supply_33009/,"Hair loss"
http://www.boots.com/en/Regaine-for-Men-Extra-Strength-Scalp-Foam-5-w-w-Cutaneous-Foam-6-months-supply_1154710/,"Hair loss"
http://www.boots.com/en/Regaine-for-Men-Extra-Strength-Scalp-Foam-5-w-w-Cutaneous-Foam-3-months-supply_1154708/,"Hair loss"
http://www.boots.com/en/Regaine-For-Men-Extra-Strength-3-Months-Supply_11295/,"Hair loss"
http://www.boots.com/en/Regaine-for-Men-Extra-Strength-Scalp-Foam-5-w-w-Cutaneous-Foam-1-months-supply_1154706/,"Hair loss"
http://www.boots.com/en/Yogi-Purple-Zebra-Hair-Straightener_1234805/,"Premium Haircare"
http://www.boots.com/en/Yogi-Purple-Zebra-Hair-Straightener_1234805/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Glam-Hair-Glamour-Puss-Crystal-Mist_1104350/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Leave-In-Conditioner-250ml_1275640/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Salon-at-Home-Secrets-Collection-Strength-Repair-Miracle-Repair-Elixir-Oil-50ml_1281957/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Glam-Hair-Ditch-The-Dirt-Volume-Shampoo_1106367/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Mend-My-Hair-Rebuild-Strengthening-Damage-Repair-Shampoo-250ml_1455194/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Scrunching-Curl-Friends-Jelly-200ml_50951/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Glam-Hair-Grunge-Glamour-Tousled-Salt-Spray_1104344/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Dazzling-Shine-Glossing-Mist_50961/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Glam-Hair-Princess-Purrfect-Hot-Styler-Spray-200ml_1250473/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Mend-My-Hair-Recover-Nourishing-Damage-Repair-Conditioner-250ml_1455196/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Spa-Rituals-Indulgent-Shine-Spray-100ml_853429/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Curl-Friends-Natural-Curls-Styling-Spray_50955/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Glam-Hair-Massive-mousse_1104348/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Incredible-Body-Full-Volume-Hairspray-for-Big-Hair-200ml_1250475/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Creme-de-Coco-Shampoo-250ml_1275626/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Defrizz-50ml_1276787/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Colour-Minded-Conditioner-150ml_1277302/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Thickening-Hairspray-250ml_1276099/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Let-it-Shine-Shampoo-250ml_1275634/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Styling-Lotion-50ml_1276779/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Prep-250ml_1275107/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Hairdressers-Invisible-Oil-25ml_1449221/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Straight-Shampoo-250ml_1275636/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Grooming-Creme-150ml_1275113/,"Professional Haircare"
http://www.boots.com/en/Bumble-and-bumble-Quenching-Shampoo-250ml_1275632/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Colour-Enhancer-Shampoo-250ml_1330119/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Moisture-Seal-Shampoo-250ml_1330107/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Shine-Booster-All-Over-Gloss-Spray_1330127/,"Professional Haircare"
http://www.boots.com/en/Charles-WorthingtonCharles-Worthington-Volume-Bounce-Texturising-Spray_1330139/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Strength-Repair-Split-Ends-Binder-50ml_1330135/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Style-Setter-Long-Lasting-Max-Hold-Spray_1330165/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Curl-Definer-Smooth-Waves-Taming-Spray_1330149/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Colour-Enhancer-Conditioner-250ml_1330121/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Strength-Repair-Longer-Stronger-Hair-Masque-150ml_1330133/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Colour-Enhancer-Heat-UV-Protecting-Spray_1330155/,"Professional Haircare"
http://www.boots.com/en/Charles-Worthington-Curl-Definer-Curl-Creator-Creme_1330151/,"Professional Haircare"
http://www.boots.com/en/Umberto-Giannini-Pom-Pom-Pony-Band_1286343/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Lace-Bandeau_1286349/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Get-The-Look-Backcomb_1253715/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Stud-Strip-Band_1286357/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Black-Crystal-Alice-Band_1286345/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Chiffon-Crystal-Barette_1286361/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Pom-Pom-Pin-Ups_1286351/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Pom-Pom-Alice-Band_1286355/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Big-Bow-Band_1286347/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Tulle-Chain-Barette_1286353/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Get-The-Look-Up-Do_1253719/,"Hair Accessories"
http://www.boots.com/en/Umberto-Giannini-Get-The-Look-Festival-Hair_1253717/,"Hair Accessories"
http://www.boots.com/en/Bumble-and-bumble-Bb-Texture-Creme-150ml_1275985/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-Deeep-150ml_1275949/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-White-Hair-Powder-125g_1275967/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-Tonic-Shampoo-250ml_1275620/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-Brilliantine-50ml_1275115/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-Spray-de-Mode-300ml_1276069/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-Thickening-Conditioner-50ml_1276799/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-Straight-Blow-Dry-150ml_1275987/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-Styling-Wax-50ml_1275963/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-Prep-50ml_1276775/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-Black-Hair-Powder-125g_1275971/,"Premium Haircare"
http://www.boots.com/en/Bumble-and-bumble-Thickening-Serum-50ml_1275117/,"Premium Haircare"
http://www.boots.com/en/Plantur-21-Nutri-Caffeine-Elixir-200ml_1338388/,"Hair loss"
http://www.boots.com/en/BaByliss-Pro-235-Elegance-Straightener-2098KU-Exclusive-to-Boots_1339452/,"Hair Styling"
http://www.boots.com/en/Plantur-39-Phyto-Caffeine-Shampoo-for-coloured-stressed-hair-250ml_1338380/,"Hair loss"
http://www.boots.com/en/Plantur-39-Conditioner-for-coloured-and-stressed-hair-150ml_1338390/,"Hair loss"
http://www.boots.com/en/Plantur-39-Conditioner-for-fine-brittle-hair-150ml_1338382/,"Hair loss"
http://www.boots.com/en/Plantur-21-Nutri-Caffeine-Shampoo-for-coloured-stressed-hair-250ml_1338386/,"Hair loss"
http://www.boots.com/en/BaByliss-Turbo-Shine-5116U-Hair-Dryer_24147/,"Hair Styling"
http://www.boots.com/en/BaByliss-5344BU-2000-Travel-Hairdryer-Exclusive-to-Boots_1226875/,"Hair Styling"
http://www.boots.com/en/BaByliss-2447U-Boutique-Deep-Waves-Hair-Styler-Exclusive-to-Boots_1274134/,"Hair Styling"
http://www.boots.com/en/BaByliss-Elegance-2100-Dryer-5560KU-Exclusive-to-Boots_1337297/,"Hair Styling"
http://www.boots.com/en/BaByliss-Dryer-Gift-Set-5737BGU-Exclusive-to-Boots_1378553/,"Hair Styling"
http://www.boots.com/en/BaByliss-5546AU-Pro-Pink-Nano-1200-Hairdryer_1121163/,"Hair Styling"
http://www.boots.com/en/BaByliss-2199U-Boutique-Salon-Control-235C-Hair-Straightener_1274138/,"Hair Styling"
http://www.boots.com/en/BaByliss-Pro-Speed-2100-Hair-Dryer-5541U-Exclusive-to-Boots_1039182/,"Hair Styling"
http://www.boots.com/en/BaByliss-Boutique-Salon-Ceramic-Rollers-3133U_1337295/,"Hair Styling"
http://www.boots.com/en/BaByliss-2287BU-Pro-Curl-210-Styling-Hair-Tongs_1039192/,"Hair Styling"
http://www.boots.com/en/BaByliss-Little-Big-Hair-42mm-Hot-Airstyler-2777U_1422966/,"Hair Styling"
http://www.boots.com/en/White-Hot-Luminous-Conditioner-200ml_1349213/,"Shampoo & Conditioners"
http://www.boots.com/en/White-Hot-Glorious-Shampoo-200ml_1349211/,"Shampoo & Conditioners"
http://www.boots.com/en/White-Hot-Brilliant-Shampoo-200ml_1349209/,"Shampoo & Conditioners"
http://www.boots.com/en/Toni-Guy-Creative-Texturising-Glue-100ml_1234323/,"Professional Haircare"
http://www.boots.com/en/Toni-Guy-3D-Volumiser-150ml_1450625/,"Professional Haircare"
