ProductURL,Cat
http://www.tesco.com/direct/thx-total-hair-experts-wave-hello-32mm-wave-hair-curling-tong/215-5277.prd?pageLevel=&skuId=215-5277,"Hair Styling Appliances"
http://www.tesco.com/direct/babyliss-5571u-turbo-shine-hair-dryer/213-5231.prd?pageLevel=&skuId=213-5231,"Hair Styling Appliances"
http://www.tesco.com/direct/remington-s8590-keratin-therapy-pro-straightener/796-4605.prd?pageLevel=&skuId=796-4605,"Hair Styling Appliances"
http://www.tesco.com/direct/vidal-sassoon-infra-red-hairdryer/183-3507.prd?pageLevel=&skuId=183-3507,"Hair Styling Appliances"
http://www.tesco.com/direct/thx-total-hair-experts-define-style-deep-barrel-waver/534-1893.prd?pageLevel=&skuId=534-1893,"Hair Styling Appliances"
http://www.tesco.com/direct/nicky-clarke-nss138-salon-pro-straightener-with-comb/380-8867.prd?pageLevel=&skuId=380-8867,"Hair Styling Appliances"
http://www.tesco.com/direct/mini-straightener-green/504-6772.prd?pageLevel=&skuId=504-6772,"Hair Styling Appliances"
http://www.tesco.com/direct/babyliss-5560gu-2100w-elegance-hair-dryer/211-2975.prd?pageLevel=&skuId=211-2975,"Hair Styling Appliances"
http://www.tesco.com/direct/sassoon-perfectly-smooth-ceramic-straightener/210-9042.prd?pageLevel=&skuId=210-9042,"Hair Styling Appliances"
http://www.tesco.com/direct/ionika-purple-chrome-straightener/210-9068.prd?pageLevel=&skuId=210-9068,"Hair Styling Appliances"
http://www.tesco.com/direct/thx-total-hair-experts-limited-edition-straightener-purple/724-7558.prd?pageLevel=&skuId=724-7558,"Hair Styling Appliances"
http://www.tesco.com/direct/babyliss-vintage-glamour-straightener-2067cu/337-3863.prd?pageLevel=&skuId=337-3863,"Hair Styling Appliances"
http://www.tesco.com/direct/jf-sheer-blondeboost-mousse-200ml/117-8429.prd?pageLevel=&skuId=117-8429,"Hair Styling & Finishing"
http://www.tesco.com/direct/joey-essex-styling-wax/528-4287.prd?pageLevel=&skuId=528-4287,"Hair Styling & Finishing"
http://www.tesco.com/direct/leo-bancroft-simply-tousled-beach-wave-spray/622-4223.prd?pageLevel=&skuId=622-4223,"Hair Styling & Finishing"
http://www.tesco.com/direct/joey-essex-shaping-paste/325-7968.prd?pageLevel=&skuId=325-7968,"Hair Styling & Finishing"
http://www.tesco.com/direct/joey-essex-beach-spray/568-3782.prd?pageLevel=&skuId=568-3782,"Hair Styling & Finishing"
http://www.tesco.com/direct/leo-bancroft-style-paste/247-6501.prd?pageLevel=&skuId=247-6501,"Hair Styling & Finishing"
http://www.tesco.com/direct/leo-bancroft-perfectly-volumised-mousse/787-0936.prd?pageLevel=&skuId=787-0936,"Hair Styling & Finishing"
http://www.tesco.com/direct/joey-essex-hold-up-hair-spray-200-ml/486-1090.prd?pageLevel=&skuId=486-1090,"Hair Styling & Finishing"
http://www.tesco.com/direct/john-frieda-frizz-ease-3-day-straight-semi-permanent-styling-spray-100ml/768-4181.prd?pageLevel=&skuId=768-4181,"Hair Styling & Finishing"
http://www.tesco.com/direct/leo-bancroft-moroccan-miracle-argan-oil/145-4355.prd?pageLevel=&skuId=145-4355,"Hair Styling & Finishing"
http://www.tesco.com/direct/leo-bancroft-matte-wax/129-6606.prd?pageLevel=&skuId=129-6606,"Hair Styling & Finishing"
http://www.tesco.com/direct/jf-sheer-blondecrystal-hold-hairspray-250ml/449-4843.prd?pageLevel=&skuId=449-4843,"Hair Styling & Finishing"
http://www.tesco.com/direct/leo-bancroft-sensationally-smooth-frizz-cream/661-7830.prd?pageLevel=&skuId=661-7830,"Hair Styling & Finishing"
http://www.tesco.com/direct/leo-bancroft-glamorously-curly-cream-150ml/599-3855.prd?pageLevel=&skuId=599-3855,"Hair Styling & Finishing"
http://www.tesco.com/direct/leo-bancroft-totally-protected-heat-defence-spray/707-5958.prd?pageLevel=&skuId=707-5958,"Hair Styling & Finishing"
http://www.tesco.com/direct/leo-bancroft-instantly-sleek-serum/753-0569.prd?pageLevel=&skuId=753-0569,"Hair Styling & Finishing"
http://www.tesco.com/direct/john-frieda-frizz-ease-extra-strength-serum-50ml/539-9057.prd?pageLevel=&skuId=539-9057,"Hair Styling & Finishing"
http://www.tesco.com/direct/joey-essex-sparkle-and-shine-spray-150-ml/445-2570.prd?pageLevel=&skuId=445-2570,"Hair Styling & Finishing"
http://www.tesco.com/direct/jf-frizz-ease-shape-shine-hairspray-250ml/440-4517.prd?pageLevel=&skuId=440-4517,"Hair Styling & Finishing"
http://www.tesco.com/direct/leo-bancroft-gloriously-glossy-shine-spray/513-7903.prd?pageLevel=&skuId=513-7903,"Hair Styling & Finishing"
http://www.tesco.com/direct/naturtint-10n-colourant/373-3340.prd?pageLevel=&skuId=194-0612,"Hair Colourants"
http://www.tesco.com/direct/naturtint-7m-mahogany-blonde/190-5532.prd?pageLevel=&skuId=190-5532,"Hair Colourants"
http://www.tesco.com/direct/schwarzkopf-live-color-xxl-ultra-brights-91-raspberry-rebel/512-5900.prd?pageLevel=&skuId=512-5900,"Hair Colourants"
http://www.tesco.com/direct/schwarzkopf-live-color-xxl-ultra-brights-94-purple-punk/573-9362.prd?pageLevel=&skuId=573-9362,"Hair Colourants"
http://www.tesco.com/direct/naturtint-8g-sandy-golden-blonde-170ml-liquid/611-2182.prd?pageLevel=&skuId=611-2182,"Hair Colourants"
http://www.tesco.com/direct/schwarzkopf-live-color-xxl-ultra-brights-95-electric-blue/584-7028.prd?pageLevel=&skuId=584-7028,"Hair Colourants"
http://www.tesco.com/direct/naturtint-6g-dark-golden-blonde-170ml-liquid/521-0370.prd?pageLevel=&skuId=521-0370,"Hair Colourants"
http://www.tesco.com/direct/naturtint-4n-natural-chesnut-170ml-liquid/672-2132.prd?pageLevel=&skuId=672-2132,"Hair Colourants"
http://www.tesco.com/direct/naturtint-permanent-natural-hair-colour-21-blue-black-170ml-liquid/152-3122.prd?pageLevel=&skuId=152-3122,"Hair Colourants"
http://www.tesco.com/direct/naturtint-5g-light-golden-chesnut-170ml-liquid/376-9915.prd?pageLevel=&skuId=376-9915,"Hair Colourants"
http://www.tesco.com/direct/naturtint-6n-colourant/590-0800.prd?pageLevel=&skuId=329-5308,"Hair Colourants"
http://www.tesco.com/direct/naturtint-10a-light-ash-blonde-170ml-liquid/473-0624.prd?pageLevel=&skuId=473-0624,"Hair Colourants"
http://www.tesco.com/direct/naturtint-9r-fire-red-170ml-liquid/718-3879.prd?pageLevel=&skuId=718-3879,"Hair Colourants"
http://www.tesco.com/direct/naturtint-4m-colourant/442-4331.prd?pageLevel=&skuId=487-6760,"Hair Colourants"
http://www.tesco.com/direct/naturtint-1-931-sandy-blonde-170ml-liquid/469-3001.prd?pageLevel=&skuId=469-3001,"Hair Colourants"
http://www.tesco.com/direct/naturtint-4g-golden-chesnut-170ml-liquid/290-7378.prd?pageLevel=&skuId=290-7378,"Hair Colourants"
http://www.tesco.com/direct/naturtint-8n-permanent-hair-colourant/322-8589.prd?pageLevel=&skuId=792-1700,"Hair Colourants"
http://www.tesco.com/direct/naturtint-1n-ebony-black/538-9526.prd?pageLevel=&skuId=538-9526,"Hair Colourants"
http://www.tesco.com/direct/naturtint-reflex-30-dark-chestnut-brown-semi-permanent-hair-colorant-90ml-liquid/686-3141.prd?pageLevel=&skuId=686-3141,"Hair Colourants"
http://www.tesco.com/direct/naturtint-i-666-illusion-fireland-170ml-liquid/641-9206.prd?pageLevel=&skuId=641-9206,"Hair Colourants"
http://www.tesco.com/direct/lee-stafford-chopstick/588-8890.prd?pageLevel=&skuId=588-8890,"Hair Styling Appliances"
http://www.tesco.com/direct/nicky-clarke-hair-therapy-2000w-hairdryer/661-4569.prd?pageLevel=&skuId=661-4569,"Hair Styling Appliances"
http://www.tesco.com/direct/babyliss-4580u-replacement-energy-cells/210-0983.prd?pageLevel=&skuId=210-0983,"Hair Styling Appliances"
http://www.tesco.com/direct/remington-ci8319-keratin-therapy-pro-hair-curling-tong/676-4316.prd?pageLevel=&skuId=676-4316,"Hair Styling Appliances"
http://www.tesco.com/direct/lee-stafford-blow-your-mind-dryer/123-6095.prd?pageLevel=&skuId=123-6095,"Hair Styling Appliances"
http://www.tesco.com/direct/remington-s6600-stylist-multi-style-advanced/211-9137.prd?pageLevel=&skuId=211-9137,"Hair Styling Appliances"
http://www.tesco.com/direct/nicky-clarke-nha020-volumiser/396-0068.prd?pageLevel=&skuId=396-0068,"Hair Styling Appliances"
http://www.tesco.com/direct/nicky-clarke-detox-and-purify-straightener/210-8019.prd?pageLevel=&skuId=210-8019,"Hair Styling Appliances"
http://www.tesco.com/direct/babyliss-curl-secret-2667u/399-0360.prd?pageLevel=&skuId=399-0360,"Hair Styling Appliances"
http://www.tesco.com/direct/wahl-zx281-hot-brush-19mm-steel-barrel/493-7331.prd?pageLevel=&skuId=493-7331,"Hair Styling Appliances"
http://www.tesco.com/direct/rem-s7200-straightener/704-2975.prd?pageLevel=&skuId=704-2975,"Hair Styling Appliances"
http://www.tesco.com/direct/remington-ac8000-keratin-therapy-pro-dryer/209-5055.prd?pageLevel=&skuId=209-5055,"Hair Styling Appliances"
http://www.tesco.com/direct/t-h-x-total-hair-experts-accentuate-extra-lite-2000w-dryer-pink/296-3293.prd?pageLevel=&skuId=296-3293,"Hair Styling Appliances"
http://www.tesco.com/direct/toni-guy-daily-conditioning-dryer/207-9456.prd?pageLevel=&skuId=207-9456,"Hair Styling Appliances"
http://www.tesco.com/direct/lloytron-h1311sv-eco-dry-1600w-hair-dryer/603-8208.prd?pageLevel=&skuId=603-8208,"Hair Styling Appliances"
http://www.tesco.com/direct/thx-total-hair-experts-multi-tude-creative-styling/363-9361.prd?pageLevel=&skuId=363-9361,"Hair Styling Appliances"
http://www.tesco.com/direct/babyliss-pro-speed-2200w-hair-dryer/210-1640.prd?pageLevel=&skuId=210-1640,"Hair Styling Appliances"
http://www.tesco.com/direct/babyliss-boutique-5616u-italian-ac-dryer-2400/409-4305.prd?pageLevel=&skuId=409-4305,"Hair Styling Appliances"
http://www.tesco.com/direct/nicky-clarke-hair-therapy-straightener/210-5035.prd?pageLevel=&skuId=210-5035,"Hair Styling Appliances"
